C;c:\optibus\utr2021_elec.txt
V;STD20;1;UTR2020kn;1
T;u001;101099;10;11;utrvec;850;899;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;850
S;59151810;851
S;59151830;851
S;59151850;852
S;59151870;853
S;59150260;854
S;59150201;854
S;59151930;856
S;59151950;857
S;59151970;858
S;59151990;859
S;59150990;860
S;59150210;862
S;59151250;863
S;59152130;864
S;59152150;865
S;50002193;866
S;50006130;868
S;50001810;870
S;50001830;871
S;50001850;872
S;50001450;875
S;50000130;881
S;50000134;882
S;50000134;884
S;50006310;886
S;50006330;886
S;50006350;887
S;50006370;888
S;50006390;890
S;50006410;891
S;50001282;893
S;50005503;893
S;50002350;895
S;50002370;896
S;50002390;898
S;50008050;899
T;u001;101101;10;11;utrvec;860;909;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;860
S;59151810;861
S;59151830;861
S;59151850;862
S;59151870;863
S;59150260;864
S;59150201;864
S;59151930;866
S;59151950;867
S;59151970;868
S;59151990;869
S;59150990;870
S;59150210;872
S;59151250;873
S;59152130;874
S;59152150;875
S;50002193;876
S;50006130;878
S;50001810;880
S;50001830;881
S;50001850;882
S;50001450;885
S;50000130;891
S;50000134;892
S;50000134;894
S;50006310;896
S;50006330;896
S;50006350;897
S;50006370;898
S;50006390;900
S;50006410;901
S;50001282;903
S;50005503;903
S;50002350;905
S;50002370;906
S;50002390;908
S;50008050;909
T;u001;101103;10;11;utrvec;870;919;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;870
S;59151810;871
S;59151830;871
S;59151850;872
S;59151870;873
S;59150260;874
S;59150201;874
S;59151930;876
S;59151950;877
S;59151970;878
S;59151990;879
S;59150990;880
S;59150210;882
S;59151250;883
S;59152130;884
S;59152150;885
S;50002193;886
S;50006130;888
S;50001810;890
S;50001830;891
S;50001850;892
S;50001450;895
S;50000130;901
S;50000134;902
S;50000134;904
S;50006310;906
S;50006330;906
S;50006350;907
S;50006370;908
S;50006390;910
S;50006410;911
S;50001282;913
S;50005503;913
S;50002350;915
S;50002370;916
S;50002390;918
S;50008050;919
T;u001;101105;10;11;utrvec;880;929;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;880
S;59151810;881
S;59151830;881
S;59151850;882
S;59151870;883
S;59150260;884
S;59150201;884
S;59151930;886
S;59151950;887
S;59151970;888
S;59151990;889
S;59150990;890
S;59150210;892
S;59151250;893
S;59152130;894
S;59152150;895
S;50002193;896
S;50006130;898
S;50001810;900
S;50001830;901
S;50001850;902
S;50001450;905
S;50000130;911
S;50000134;912
S;50000134;914
S;50006310;916
S;50006330;916
S;50006350;917
S;50006370;918
S;50006390;920
S;50006410;921
S;50001282;923
S;50005503;923
S;50002350;925
S;50002370;926
S;50002390;928
S;50008050;929
T;u001;101107;10;11;utrvec;890;939;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;890
S;59151810;891
S;59151830;891
S;59151850;892
S;59151870;893
S;59150260;894
S;59150201;894
S;59151930;896
S;59151950;897
S;59151970;898
S;59151990;899
S;59150990;900
S;59150210;902
S;59151250;903
S;59152130;904
S;59152150;905
S;50002193;906
S;50006130;908
S;50001810;910
S;50001830;911
S;50001850;912
S;50001450;915
S;50000130;921
S;50000134;922
S;50000134;924
S;50006310;926
S;50006330;926
S;50006350;927
S;50006370;928
S;50006390;930
S;50006410;931
S;50001282;933
S;50005503;933
S;50002350;935
S;50002370;936
S;50002390;938
S;50008050;939
T;u001;101109;10;11;utrvec;900;949;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;900
S;59151810;901
S;59151830;901
S;59151850;902
S;59151870;903
S;59150260;904
S;59150201;904
S;59151930;906
S;59151950;907
S;59151970;908
S;59151990;909
S;59150990;910
S;59150210;912
S;59151250;913
S;59152130;914
S;59152150;915
S;50002193;916
S;50006130;918
S;50001810;920
S;50001830;921
S;50001850;922
S;50001450;925
S;50000130;931
S;50000134;932
S;50000134;934
S;50006310;936
S;50006330;936
S;50006350;937
S;50006370;938
S;50006390;940
S;50006410;941
S;50001282;943
S;50005503;943
S;50002350;945
S;50002370;946
S;50002390;948
S;50008050;949
T;u001;101111;10;11;utrvec;910;959;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;910
S;59151810;911
S;59151830;911
S;59151850;912
S;59151870;913
S;59150260;914
S;59150201;914
S;59151930;916
S;59151950;917
S;59151970;918
S;59151990;919
S;59150990;920
S;59150210;922
S;59151250;923
S;59152130;924
S;59152150;925
S;50002193;926
S;50006130;928
S;50001810;930
S;50001830;931
S;50001850;932
S;50001450;935
S;50000130;941
S;50000134;942
S;50000134;944
S;50006310;946
S;50006330;946
S;50006350;947
S;50006370;948
S;50006390;950
S;50006410;951
S;50001282;953
S;50005503;953
S;50002350;955
S;50002370;956
S;50002390;958
S;50008050;959
T;u001;101113;10;11;utrvec;920;969;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;920
S;59151810;921
S;59151830;921
S;59151850;922
S;59151870;923
S;59150260;924
S;59150201;924
S;59151930;926
S;59151950;927
S;59151970;928
S;59151990;929
S;59150990;930
S;59150210;932
S;59151250;933
S;59152130;934
S;59152150;935
S;50002193;936
S;50006130;938
S;50001810;940
S;50001830;941
S;50001850;942
S;50001450;945
S;50000130;951
S;50000134;952
S;50000134;954
S;50006310;956
S;50006330;956
S;50006350;957
S;50006370;958
S;50006390;960
S;50006410;961
S;50001282;963
S;50005503;963
S;50002350;965
S;50002370;966
S;50002390;968
S;50008050;969
T;u001;101115;10;11;utrvec;929;979;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;929
S;59151810;930
S;59151830;930
S;59151850;931
S;59151870;932
S;59150260;933
S;59150201;933
S;59151930;935
S;59151950;936
S;59151970;937
S;59151990;938
S;59150990;939
S;59150210;941
S;59151250;942
S;59152130;943
S;59152150;944
S;50002193;945
S;50006130;947
S;50001810;949
S;50001830;951
S;50001850;952
S;50001450;955
S;50000130;961
S;50000134;962
S;50000134;964
S;50006310;966
S;50006330;966
S;50006350;967
S;50006370;968
S;50006390;970
S;50006410;971
S;50001282;973
S;50005503;973
S;50002350;975
S;50002370;976
S;50002390;978
S;50008050;979
T;u001;101117;10;11;utrvec;938;989;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;938
S;59151810;939
S;59151830;939
S;59151850;940
S;59151870;941
S;59150260;942
S;59150201;942
S;59151930;944
S;59151950;945
S;59151970;946
S;59151990;947
S;59150990;948
S;59150210;950
S;59151250;951
S;59152130;952
S;59152150;954
S;50002193;955
S;50006130;957
S;50001810;959
S;50001830;961
S;50001850;962
S;50001450;965
S;50000130;971
S;50000134;972
S;50000134;974
S;50006310;976
S;50006330;976
S;50006350;977
S;50006370;978
S;50006390;980
S;50006410;981
S;50001282;983
S;50005503;983
S;50002350;985
S;50002370;986
S;50002390;988
S;50008050;989
T;u001;101119;10;11;utrvec;948;999;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;948
S;59151810;949
S;59151830;949
S;59151850;950
S;59151870;951
S;59150260;952
S;59150201;952
S;59151930;954
S;59151950;955
S;59151970;956
S;59151990;957
S;59150990;958
S;59150210;960
S;59151250;961
S;59152130;962
S;59152150;964
S;50002193;965
S;50006130;967
S;50001810;969
S;50001830;971
S;50001850;972
S;50001450;975
S;50000130;981
S;50000134;982
S;50000134;984
S;50006310;986
S;50006330;986
S;50006350;987
S;50006370;988
S;50006390;990
S;50006410;991
S;50001282;993
S;50005503;993
S;50002350;995
S;50002370;996
S;50002390;998
S;50008050;999
T;u001;101121;10;11;utrvec;958;1009;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;958
S;59151810;959
S;59151830;959
S;59151850;960
S;59151870;961
S;59150260;962
S;59150201;962
S;59151930;964
S;59151950;965
S;59151970;966
S;59151990;967
S;59150990;968
S;59150210;970
S;59151250;971
S;59152130;972
S;59152150;974
S;50002193;975
S;50006130;977
S;50001810;979
S;50001830;981
S;50001850;982
S;50001450;985
S;50000130;991
S;50000134;992
S;50000134;994
S;50006310;996
S;50006330;996
S;50006350;997
S;50006370;998
S;50006390;1000
S;50006410;1001
S;50001282;1003
S;50005503;1003
S;50002350;1005
S;50002370;1006
S;50002390;1008
S;50008050;1009
T;u001;101123;10;11;utrvec;968;1019;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;968
S;59151810;969
S;59151830;969
S;59151850;970
S;59151870;971
S;59150260;972
S;59150201;972
S;59151930;974
S;59151950;975
S;59151970;976
S;59151990;977
S;59150990;978
S;59150210;980
S;59151250;981
S;59152130;982
S;59152150;984
S;50002193;985
S;50006130;987
S;50001810;989
S;50001830;991
S;50001850;992
S;50001450;995
S;50000130;1001
S;50000134;1002
S;50000134;1004
S;50006310;1006
S;50006330;1006
S;50006350;1007
S;50006370;1008
S;50006390;1010
S;50006410;1011
S;50001282;1013
S;50005503;1013
S;50002350;1015
S;50002370;1016
S;50002390;1018
S;50008050;1019
T;u001;101125;10;11;utrvec;978;1029;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;978
S;59151810;979
S;59151830;979
S;59151850;980
S;59151870;981
S;59150260;982
S;59150201;982
S;59151930;984
S;59151950;985
S;59151970;986
S;59151990;987
S;59150990;988
S;59150210;990
S;59151250;991
S;59152130;992
S;59152150;994
S;50002193;995
S;50006130;997
S;50001810;999
S;50001830;1001
S;50001850;1002
S;50001450;1005
S;50000130;1011
S;50000134;1012
S;50000134;1014
S;50006310;1016
S;50006330;1016
S;50006350;1017
S;50006370;1018
S;50006390;1020
S;50006410;1021
S;50001282;1023
S;50005503;1023
S;50002350;1025
S;50002370;1026
S;50002390;1028
S;50008050;1029
T;u001;101127;10;11;utrvec;988;1039;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;988
S;59151810;989
S;59151830;989
S;59151850;990
S;59151870;991
S;59150260;992
S;59150201;992
S;59151930;994
S;59151950;995
S;59151970;996
S;59151990;997
S;59150990;998
S;59150210;1000
S;59151250;1001
S;59152130;1002
S;59152150;1004
S;50002193;1005
S;50006130;1007
S;50001810;1009
S;50001830;1011
S;50001850;1012
S;50001450;1015
S;50000130;1021
S;50000134;1022
S;50000134;1024
S;50006310;1026
S;50006330;1026
S;50006350;1027
S;50006370;1028
S;50006390;1030
S;50006410;1031
S;50001282;1033
S;50005503;1033
S;50002350;1035
S;50002370;1036
S;50002390;1038
S;50008050;1039
T;u001;101129;10;11;utrvec;998;1049;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;998
S;59151810;999
S;59151830;999
S;59151850;1000
S;59151870;1001
S;59150260;1002
S;59150201;1002
S;59151930;1004
S;59151950;1005
S;59151970;1006
S;59151990;1007
S;59150990;1008
S;59150210;1010
S;59151250;1011
S;59152130;1012
S;59152150;1014
S;50002193;1015
S;50006130;1017
S;50001810;1019
S;50001830;1021
S;50001850;1022
S;50001450;1025
S;50000130;1031
S;50000134;1032
S;50000134;1034
S;50006310;1036
S;50006330;1036
S;50006350;1037
S;50006370;1038
S;50006390;1040
S;50006410;1041
S;50001282;1043
S;50005503;1043
S;50002350;1045
S;50002370;1046
S;50002390;1048
S;50008050;1049
T;u001;101131;10;11;utrvec;1008;1059;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;1008
S;59151810;1009
S;59151830;1009
S;59151850;1010
S;59151870;1011
S;59150260;1012
S;59150201;1012
S;59151930;1014
S;59151950;1015
S;59151970;1016
S;59151990;1017
S;59150990;1018
S;59150210;1020
S;59151250;1021
S;59152130;1022
S;59152150;1024
S;50002193;1025
S;50006130;1027
S;50001810;1029
S;50001830;1031
S;50001850;1032
S;50001450;1035
S;50000130;1041
S;50000134;1042
S;50000134;1044
S;50006310;1046
S;50006330;1046
S;50006350;1047
S;50006370;1048
S;50006390;1050
S;50006410;1051
S;50001282;1053
S;50005503;1053
S;50002350;1055
S;50002370;1056
S;50002390;1058
S;50008050;1059
T;u001;101133;10;11;utrvec;1018;1069;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;1018
S;59151810;1019
S;59151830;1019
S;59151850;1020
S;59151870;1021
S;59150260;1022
S;59150201;1022
S;59151930;1024
S;59151950;1025
S;59151970;1026
S;59151990;1027
S;59150990;1028
S;59150210;1030
S;59151250;1031
S;59152130;1032
S;59152150;1034
S;50002193;1035
S;50006130;1037
S;50001810;1039
S;50001830;1041
S;50001850;1042
S;50001450;1045
S;50000130;1051
S;50000134;1052
S;50000134;1054
S;50006310;1056
S;50006330;1056
S;50006350;1057
S;50006370;1058
S;50006390;1060
S;50006410;1061
S;50001282;1063
S;50005503;1063
S;50002350;1065
S;50002370;1066
S;50002390;1068
S;50008050;1069
T;u001;101135;10;11;utrvec;1028;1079;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;1028
S;59151810;1029
S;59151830;1029
S;59151850;1030
S;59151870;1031
S;59150260;1032
S;59150201;1032
S;59151930;1034
S;59151950;1035
S;59151970;1036
S;59151990;1037
S;59150990;1038
S;59150210;1040
S;59151250;1041
S;59152130;1042
S;59152150;1044
S;50002193;1045
S;50006130;1047
S;50001810;1049
S;50001830;1051
S;50001850;1052
S;50001450;1055
S;50000130;1061
S;50000134;1062
S;50000134;1064
S;50006310;1066
S;50006330;1066
S;50006350;1067
S;50006370;1068
S;50006390;1070
S;50006410;1071
S;50001282;1073
S;50005503;1073
S;50002350;1075
S;50002370;1076
S;50002390;1078
S;50008050;1079
T;u001;101137;10;11;utrvec;1043;1094;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;1043
S;59151810;1044
S;59151830;1044
S;59151850;1045
S;59151870;1046
S;59150260;1047
S;59150201;1047
S;59151930;1049
S;59151950;1050
S;59151970;1051
S;59151990;1052
S;59150990;1053
S;59150210;1055
S;59151250;1056
S;59152130;1057
S;59152150;1059
S;50002193;1060
S;50006130;1062
S;50001810;1064
S;50001830;1066
S;50001850;1067
S;50001450;1070
S;50000130;1076
S;50000134;1077
S;50000134;1079
S;50006310;1081
S;50006330;1081
S;50006350;1082
S;50006370;1083
S;50006390;1085
S;50006410;1086
S;50001282;1088
S;50005503;1088
S;50002350;1090
S;50002370;1091
S;50002390;1093
S;50008050;1094
T;u001;101139;10;11;utrvec;1058;1109;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;1058
S;59151810;1059
S;59151830;1059
S;59151850;1060
S;59151870;1061
S;59150260;1062
S;59150201;1062
S;59151930;1064
S;59151950;1065
S;59151970;1066
S;59151990;1067
S;59150990;1068
S;59150210;1070
S;59151250;1071
S;59152130;1072
S;59152150;1074
S;50002193;1075
S;50006130;1077
S;50001810;1079
S;50001830;1081
S;50001850;1082
S;50001450;1085
S;50000130;1091
S;50000134;1092
S;50000134;1094
S;50006310;1096
S;50006330;1096
S;50006350;1097
S;50006370;1098
S;50006390;1100
S;50006410;1101
S;50001282;1103
S;50005503;1103
S;50002350;1105
S;50002370;1106
S;50002390;1108
S;50008050;1109
T;u001;101141;10;11;utrvec;1073;1124;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.983;;
S;59151801;1073
S;59151810;1074
S;59151830;1074
S;59151850;1075
S;59151870;1076
S;59150260;1077
S;59150201;1077
S;59151930;1079
S;59151950;1080
S;59151970;1081
S;59151990;1082
S;59150990;1083
S;59150210;1085
S;59151250;1086
S;59152130;1087
S;59152150;1089
S;50002193;1090
S;50006130;1092
S;50001810;1094
S;50001830;1096
S;50001850;1097
S;50001450;1100
S;50000130;1106
S;50000134;1107
S;50000134;1109
S;50006310;1111
S;50006330;1111
S;50006350;1112
S;50006370;1113
S;50006390;1115
S;50006410;1116
S;50001282;1118
S;50005503;1118
S;50002350;1120
S;50002370;1121
S;50002390;1123
S;50008050;1124
T;u001;101143;10;21;utrvec;1094;1139;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.046;;
S;59151801;1094
S;59151870;1096
S;59150260;1097
S;59150201;1097
S;59151930;1098
S;59151950;1099
S;59151970;1100
S;59151990;1101
S;59150990;1102
S;59150210;1103
S;59151250;1104
S;59152130;1105
S;59152150;1106
S;50002193;1107
S;50006130;1109
S;50001810;1111
S;50001830;1112
S;50001850;1113
S;50001450;1116
S;50000130;1121
S;50000134;1122
S;50000134;1124
S;50006310;1126
S;50006330;1126
S;50006350;1127
S;50006370;1128
S;50006390;1130
S;50006410;1131
S;50001282;1133
S;50005503;1133
S;50002350;1135
S;50002370;1136
S;50002390;1138
S;50008050;1139
T;u001;101145;10;21;utrvec;1111;1154;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.046;;
S;59151801;1111
S;59151870;1113
S;59150260;1114
S;59150201;1114
S;59151930;1115
S;59151950;1116
S;59151970;1117
S;59151990;1118
S;59150990;1119
S;59150210;1120
S;59151250;1121
S;59152130;1122
S;59152150;1123
S;50002193;1124
S;50006130;1126
S;50001810;1128
S;50001830;1129
S;50001850;1130
S;50001450;1133
S;50000130;1138
S;50000134;1139
S;50000134;1141
S;50006310;1143
S;50006330;1143
S;50006350;1144
S;50006370;1145
S;50006390;1146
S;50006410;1147
S;50001282;1149
S;50005503;1149
S;50002350;1151
S;50002370;1152
S;50002390;1153
S;50008050;1154
T;u001;101147;10;21;utrvec;1127;1169;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.046;;
S;59151801;1127
S;59151870;1129
S;59150260;1130
S;59150201;1130
S;59151930;1131
S;59151950;1132
S;59151970;1133
S;59151990;1134
S;59150990;1135
S;59150210;1136
S;59151250;1137
S;59152130;1138
S;59152150;1139
S;50002193;1140
S;50006130;1141
S;50001810;1143
S;50001830;1144
S;50001850;1145
S;50001450;1148
S;50000130;1153
S;50000134;1154
S;50000134;1156
S;50006310;1158
S;50006330;1158
S;50006350;1159
S;50006370;1160
S;50006390;1161
S;50006410;1162
S;50001282;1164
S;50005503;1164
S;50002350;1166
S;50002370;1167
S;50002390;1168
S;50008050;1169
T;u001;101149;10;21;utrvec;1143;1184;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.046;;
S;59151801;1143
S;59151870;1144
S;59150260;1145
S;59150201;1145
S;59151930;1146
S;59151950;1147
S;59151970;1148
S;59151990;1149
S;59150990;1150
S;59150210;1151
S;59151250;1152
S;59152130;1153
S;59152150;1154
S;50002193;1155
S;50006130;1156
S;50001810;1158
S;50001830;1159
S;50001850;1160
S;50001450;1163
S;50000130;1168
S;50000134;1169
S;50000134;1171
S;50006310;1173
S;50006330;1173
S;50006350;1174
S;50006370;1175
S;50006390;1176
S;50006410;1177
S;50001282;1179
S;50005503;1179
S;50002350;1181
S;50002370;1182
S;50002390;1183
S;50008050;1184
T;u001;101151;10;21;utrvec;1158;1199;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.046;;
S;59151801;1158
S;59151870;1159
S;59150260;1160
S;59150201;1160
S;59151930;1161
S;59151950;1162
S;59151970;1163
S;59151990;1164
S;59150990;1165
S;59150210;1166
S;59151250;1167
S;59152130;1168
S;59152150;1169
S;50002193;1170
S;50006130;1171
S;50001810;1173
S;50001830;1174
S;50001850;1175
S;50001450;1178
S;50000130;1183
S;50000134;1184
S;50000134;1186
S;50006310;1188
S;50006330;1188
S;50006350;1189
S;50006370;1190
S;50006390;1191
S;50006410;1192
S;50001282;1194
S;50005503;1194
S;50002350;1196
S;50002370;1197
S;50002390;1198
S;50008050;1199
T;u001;101153;10;21;utrvec;1173;1214;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.046;;
S;59151801;1173
S;59151870;1174
S;59150260;1175
S;59150201;1175
S;59151930;1176
S;59151950;1177
S;59151970;1178
S;59151990;1179
S;59150990;1180
S;59150210;1181
S;59151250;1182
S;59152130;1183
S;59152150;1184
S;50002193;1185
S;50006130;1186
S;50001810;1188
S;50001830;1189
S;50001850;1190
S;50001450;1193
S;50000130;1198
S;50000134;1199
S;50000134;1201
S;50006310;1203
S;50006330;1203
S;50006350;1204
S;50006370;1205
S;50006390;1206
S;50006410;1207
S;50001282;1209
S;50005503;1209
S;50002350;1211
S;50002370;1212
S;50002390;1213
S;50008050;1214
T;u001;101155;10;21;utrvec;1188;1229;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.046;;
S;59151801;1188
S;59151870;1189
S;59150260;1190
S;59150201;1190
S;59151930;1191
S;59151950;1192
S;59151970;1193
S;59151990;1194
S;59150990;1195
S;59150210;1196
S;59151250;1197
S;59152130;1198
S;59152150;1199
S;50002193;1200
S;50006130;1201
S;50001810;1203
S;50001830;1204
S;50001850;1205
S;50001450;1208
S;50000130;1213
S;50000134;1214
S;50000134;1216
S;50006310;1218
S;50006330;1218
S;50006350;1219
S;50006370;1220
S;50006390;1221
S;50006410;1222
S;50001282;1224
S;50005503;1224
S;50002350;1226
S;50002370;1227
S;50002390;1228
S;50008050;1229
T;u001;101157;10;21;utrvec;1205;1244;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.046;;
S;59151801;1205
S;59151870;1206
S;59150260;1207
S;59150201;1207
S;59151930;1208
S;59151950;1209
S;59151970;1210
S;59151990;1211
S;59150990;1212
S;59150210;1213
S;59151250;1214
S;59152130;1215
S;59152150;1216
S;50002193;1217
S;50006130;1218
S;50001810;1219
S;50001830;1220
S;50001850;1221
S;50001450;1224
S;50000130;1228
S;50000134;1229
S;50000134;1231
S;50006310;1233
S;50006330;1233
S;50006350;1234
S;50006370;1235
S;50006390;1236
S;50006410;1237
S;50001282;1239
S;50005503;1239
S;50002350;1241
S;50002370;1242
S;50002390;1243
S;50008050;1244
T;u001;101159;10;21;utrvec;1220;1259;utrijs;utrvec;utrijs;E12m;;E12m;0;2;12345;12.046;;
S;59151801;1220
S;59151870;1221
S;59150260;1222
S;59150201;1222
S;59151930;1223
S;59151950;1224
S;59151970;1225
S;59151990;1226
S;59150990;1227
S;59150210;1228
S;59151250;1229
S;59152130;1230
